1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,y
8.206,24,50993.259,3087.476,9309.944,438.047,438.047,904.683,288,727.544,3.58,0.998,18.227,1.042,58.765,1.163,0.982,1
9.3,27,72778.133,3560.412,9762.272,645.124,645.124,1057.632,288,773.88,4.508,0.998,22.347,1.051,87.434,1.731,0.982,1
1.138,3,3242.092,1389.887,6638.889,9.846,9.846,541.855,288,560.082,1.215,0.998,6.614,1.019,4.479,0.175,0.983,0.975
2.088,6,3168.694,1378.295,6756.824,28.444,28.444,509.083,288,559.648,1.215,0.998,6.6,1.02,2.538,0.134,0.983,0.975
3.144,9,8375.15,1386.735,7037.46,60.311,60.311,590.854,288,580.385,1.393,0.998,7.589,1.02,12.529,0.248,0.983,0.975
4.161,12,14718.999,1547.446,7718.034,113.747,113.747,646.195,288,606.643,1.664,0.998,9.039,1.022,17.505,0.347,0.983,0.975
5.14,15,21625.75,1924.306,8463.35,175.211,175.211,713.935,288,637.446,2.089,0.998,11.247,1.026,25.583,0.506,0.983,0.975
6.175,18,29761.096,2306.852,8792.271,246.003,246.003,782.98,288,668.322,2.513,0.998,13.414,1.03,34.894,0.691,0.983,0.975
7.148,21,39005.008,2678.018,9116.3,332.338,332.338,832.504,288,689.674,2.986,0.998,15.789,1.036,44.708,0.885,0.983,0.975
8.206,24,50987.084,3087.213,9298.774,438.035,438.035,930.133,288,731.34,3.6,0.998,18.743,1.042,61.154,1.211,0.983,0.975
9.3,27,72757.741,3560.365,9739.488,644.694,644.694,1078.233,288,777.303,4.539,0.998,23.027,1.051,89.981,1.781,0.983,0.975
1.138,3,3673.605,1391.244,6642.568,9.929,9.929,553.674,288,561.831,1.23,0.998,6.692,1.019,4.233,0.189,0.983,0.976
2.088,6,3337.578,1381.331,6761.319,29.012,29.012,512.906,288,560.192,1.221,0.998,6.624,1.02,0.896,0.138,0.983,0.976
3.144,9,8375.285,1386.736,7039.983,60.309,60.309,590.044,288,580.24,1.392,0.998,7.582,1.02,12.495,0.247,0.983,0.976
4.161,12,14719.048,1547.447,7719.973,113.744,113.744,645.306,288,606.48,1.664,0.998,9.029,1.022,17.462,0.346,0.983,0.976
5.14,15,21626.039,1924.307,8464.246,175.221,175.221,712.953,288,637.264,2.089,0.998,11.235,1.026,25.527,0.505,0.983,0.976
6.175,18,29761.17,2306.849,8793.285,246.017,246.017,781.854,288,668.094,2.513,0.998,13.4,1.03,34.82,0.689,0.983,0.976
7.148,21,39004.378,2678.022,9116.806,332.328,332.328,831.46,288,689.499,2.985,0.998,15.771,1.036,44.625,0.884,0.983,0.976
8.206,24,50988.79,3087.269,9299.233,438.035,438.035,929.054,288,731.17,3.599,0.998,18.722,1.042,61.055,1.209,0.983,0.976
9.3,27,72758.468,3560.37,9740.414,644.697,644.697,1077.334,288,777.14,4.537,0.998,22.999,1.051,89.872,1.779,0.983,0.976
1.138,3,4222.38,1389.467,6644.263,9.831,9.831,569.208,288,563.99,1.248,0.998,6.79,1.019,4.205,0.207,0.983,0.977
2.088,6,3563.29,1384.639,6765.975,29.641,29.641,518.511,288,561.186,1.229,0.998,6.668,1.02,0,0.145,0.983,0.977
3.144,9,8375.414,1386.736,7042.507,60.31,60.31,589.235,288,580.094,1.392,0.998,7.575,1.02,12.461,0.247,0.983,0.977
4.161,12,14719.115,1547.448,7721.915,113.746,113.746,644.419,288,606.318,1.664,0.998,9.02,1.022,17.419,0.345,0.983,0.977
5.14,15,21626.19,1924.309,8465.138,175.225,175.225,711.973,288,637.081,2.088,0.998,11.224,1.026,25.47,0.504,0.983,0.977
6.175,18,29761.263,2306.841,8794.297,246.018,246.018,780.732,288,667.867,2.513,0.998,13.386,1.03,34.746,0.688,0.983,0.977
7.148,21,39003.762,2678.026,9117.313,332.441,332.441,830.418,288,689.325,2.985,0.998,15.754,1.036,44.543,0.882,0.983,0.977
8.206,24,50990.042,3087.31,9299.684,437.917,437.917,927.977,288,731,3.598,0.998,18.702,1.042,60.956,1.207,0.983,0.977
9.3,27,72759.3,3560.375,9741.337,645.044,645.044,1076.438,288,776.979,4.536,0.998,22.972,1.051,89.765,1.777,0.983,0.977
1.138,3,4722.538,1385.617,6644.466,9.602,9.602,583.18,288,565.781,1.263,0.998,6.872,1.019,4.301,0.224,0.983,0.978
2.088,6,3788.817,1387.587,6770.328,30.197,30.197,524.101,288,562.181,1.238,0.998,6.713,1.02,0,0.152,0.983,0.978
3.144,9,8375.488,1386.737,7045.028,60.313,60.313,588.427,288,579.948,1.392,0.998,7.567,1.02,12.427,0.246,0.983,0.978
4.161,12,14719.24,1547.448,7723.865,113.744,113.744,643.535,288,606.156,1.664,0.998,9.011,1.023,17.376,0.344,0.983,0.978
5.14,15,21626.304,1924.311,8466.03,175.235,175.235,710.995,288,636.899,2.088,0.998,11.212,1.026,25.413,0.503,0.983,0.978
6.175,18,29761.348,2306.832,8795.309,245.984,245.984,779.612,288,667.64,2.512,0.998,13.373,1.03,34.673,0.686,0.983,0.978
7.148,21,39003.186,2678.031,9117.819,332.433,332.433,829.381,288,689.151,2.984,0.998,15.736,1.036,44.46,0.88,0.983,0.978
8.206,24,50990.978,3087.347,9300.129,437.978,437.978,926.902,288,730.83,3.598,0.998,18.681,1.042,60.858,1.205,0.983,0.978
9.3,27,72761.098,3560.368,9742.266,644.878,644.878,1075.549,288,776.819,4.535,0.998,22.944,1.051,89.658,1.775,0.983,0.978
1.138,3,5434.351,1371.211,6637.97,8.758,8.758,606.416,288,568.168,1.282,0.998,6.983,1.019,8.118,0.256,0.983,0.979
2.088,6,3865.27,1388.458,6773.461,30.361,30.361,525.48,288,562.379,1.241,0.998,6.722,1.02,0,0.154,0.983,0.979
3.144,9,8375.604,1386.737,7047.552,60.312,60.312,587.621,288,579.803,1.392,0.998,7.56,1.02,12.393,0.245,0.983,0.979
4.161,12,14719.232,1547.449,7725.805,113.751,113.751,642.652,288,605.994,1.663,0.998,9.002,1.023,17.333,0.343,0.983,0.979
5.14,15,21626.603,1924.312,8466.927,175.247,175.247,710.021,288,636.717,2.088,0.998,11.201,1.026,25.357,0.502,0.983,0.979
6.175,18,29761.447,2306.818,8796.321,246,246,778.496,288,667.414,2.512,0.998,13.359,1.03,34.599,0.685,0.983,0.979
7.148,21,39002.611,2678.033,9118.325,332.362,332.362,828.345,288,688.978,2.983,0.998,15.719,1.036,44.378,0.879,0.983,0.979
8.206,24,50991.692,3087.378,9300.571,437.937,437.937,925.829,288,730.66,3.597,0.998,18.66,1.042,60.759,1.203,0.983,0.979
9.3,27,72761.182,3560.382,9743.171,644.779,644.779,1074.655,288,776.658,4.534,0.998,22.917,1.051,89.55,1.773,0.983,0.979
1.138,3,5528.992,1360.36,6633.264,8.13,8.13,611.974,288,568.185,1.282,0.998,6.983,1.019,13.953,0.267,0.983,0.98
2.088,6,3921.036,1388.897,6776.149,30.447,30.447,526.385,288,562.326,1.242,0.998,6.72,1.02,0,0.155,0.983,0.98
3.144,9,8375.654,1386.738,7050.073,60.316,60.316,586.817,288,579.657,1.392,0.998,7.552,1.02,12.36,0.245,0.983,0.98
4.161,12,14719.332,1547.45,7727.756,113.749,113.749,641.772,288,605.833,1.663,0.998,8.993,1.023,17.291,0.342,0.983,0.98
5.14,15,21626.918,1924.312,8467.825,175.218,175.218,709.05,288,636.536,2.088,0.998,11.189,1.026,25.301,0.501,0.983,0.98
6.175,18,29761.523,2306.804,8797.331,245.973,245.973,777.383,288,667.188,2.512,0.998,13.345,1.03,34.526,0.684,0.983,0.98
7.148,21,39001.978,2678.037,9118.83,332.409,332.409,827.312,288,688.805,2.983,0.998,15.702,1.036,44.296,0.877,0.983,0.98
8.206,24,50992.357,3087.403,9301.009,437.975,437.975,924.76,288,730.491,3.596,0.998,18.639,1.042,60.66,1.201,0.983,0.98
9.3,27,72761.868,3560.384,9744.075,645.05,645.05,1073.766,288,776.499,4.533,0.998,22.889,1.051,89.443,1.771,0.983,0.98
1.138,3,5183.11,1347.941,6627.205,7.424,7.424,605.512,288,566.518,1.268,0.998,6.905,1.019,19.711,0.263,0.983,0.981
2.088,6,4171.859,1391.308,6780.192,30.905,30.905,532.526,288,563.482,1.251,0.998,6.772,1.02,0,0.163,0.983,0.981
3.144,9,8375.752,1386.739,7052.597,60.317,60.317,586.014,288,579.512,1.392,0.998,7.545,1.02,12.326,0.244,0.983,0.981
4.161,12,14719.408,1547.45,7729.706,113.747,113.747,640.895,288,605.672,1.663,0.998,8.984,1.023,17.248,0.341,0.983,0.981
5.14,15,21626.911,1924.315,8468.714,175.266,175.266,708.079,288,636.354,2.087,0.998,11.178,1.026,25.245,0.5,0.983,0.981
6.175,18,29761.574,2306.791,8798.342,246.018,246.018,776.274,288,666.963,2.511,0.998,13.331,1.03,34.453,0.682,0.983,0.981
7.148,21,39001.427,2678.04,9119.335,332.35,332.35,826.283,288,688.633,2.982,0.998,15.685,1.036,44.214,0.875,0.983,0.981
8.206,24,50992.694,3087.43,9301.443,437.965,437.965,923.693,288,730.322,3.595,0.998,18.619,1.042,60.561,1.199,0.983,0.981
9.3,27,72763.271,3560.382,9744.984,644.936,644.936,1072.884,288,776.342,4.532,0.998,22.862,1.051,89.337,1.768,0.983,0.981
1.138,3,4349.851,1337.219,6621.713,6.812,6.812,584.866,288,563.034,1.24,0.998,6.745,1.019,23.969,0.241,0.983,0.982
2.088,6,4296.547,1392.118,6783.105,31.068,31.068,535.381,288,563.807,1.256,0.998,6.787,1.02,0,0.167,0.983,0.982
3.144,9,8375.901,1386.739,7055.126,60.32,60.32,585.214,288,579.367,1.392,0.998,7.538,1.02,12.292,0.243,0.983,0.982
4.161,12,14719.545,1547.451,7731.664,113.748,113.748,640.019,288,605.511,1.663,0.998,8.975,1.023,17.206,0.341,0.983,0.982
5.14,15,21626.974,1924.317,8469.606,175.234,175.234,707.111,288,636.173,2.087,0.998,11.166,1.026,25.189,0.499,0.983,0.982
6.175,18,29761.603,2306.781,8799.352,246.017,246.017,775.167,288,666.738,2.511,0.998,13.317,1.03,34.38,0.681,0.983,0.982
7.148,21,39000.823,2678.044,9119.839,332.336,332.336,825.256,288,688.461,2.982,0.998,15.668,1.036,44.133,0.874,0.983,0.982
8.206,24,50993.151,3087.445,9301.876,438.063,438.063,922.63,288,730.154,3.595,0.998,18.598,1.042,60.463,1.197,0.983,0.982
9.3,27,72763.776,3560.389,9745.878,644.71,644.71,1072,288,776.185,4.53,0.998,22.835,1.051,89.23,1.766,0.983,0.982
1.138,3,3020.329,1331.721,6618.927,6.497,6.497,547.124,288,557.122,1.196,0.998,6.484,1.019,24.92,0.198,0.983,0.983
2.088,6,4306.007,1392.139,6785.641,31.068,31.068,534.756,288,563.778,1.256,0.998,6.785,1.02,0,0.167,0.983,0.983
3.144,9,8375.974,1386.74,7057.65,60.321,60.321,584.415,288,579.222,1.392,0.998,7.53,1.02,12.259,0.243,0.983,0.983
4.161,12,14719.567,1547.451,7733.614,113.749,113.749,639.145,288,605.351,1.663,0.998,8.966,1.023,17.163,0.34,0.983,0.983
5.14,15,21627.336,1924.317,8470.506,175.269,175.269,706.147,288,635.993,2.087,0.998,11.155,1.026,25.133,0.497,0.983,0.983
6.175,18,29761.632,2306.773,8800.364,245.943,245.943,774.064,288,666.515,2.511,0.998,13.303,1.03,34.307,0.679,0.983,0.983
7.148,21,39000.27,2678.048,9120.344,332.401,332.401,824.232,288,688.289,2.981,0.998,15.65,1.036,44.051,0.872,0.983,0.983
8.206,24,50993.463,3087.46,9302.306,438.092,438.092,921.57,288,729.986,3.594,0.998,18.577,1.042,60.365,1.195,0.983,0.983
9.3,27,72764.292,3560.395,9746.766,644.808,644.808,1071.118,288,776.029,4.529,0.998,22.808,1.051,89.124,1.764,0.983,0.983
1.138,3,1910.008,1334.168,6621.366,6.622,6.622,510.793,288,551.901,1.157,0.998,6.263,1.019,21.092,0.154,0.983,0.984
2.088,6,4340.599,1392.422,6788.22,31.13,31.13,534.948,288,563.697,1.257,0.998,6.782,1.02,0,0.167,0.983,0.984
3.144,9,8376.141,1386.74,7060.182,60.314,60.314,583.618,288,579.077,1.391,0.998,7.523,1.02,12.225,0.242,0.983,0.984
4.161,12,14719.748,1547.452,7735.579,113.748,113.748,638.275,288,605.191,1.662,0.998,8.957,1.023,17.121,0.339,0.983,0.984
5.14,15,21627.478,1924.319,8471.4,175.246,175.246,705.185,288,635.813,2.086,0.998,11.144,1.026,25.077,0.496,0.983,0.984
6.175,18,29761.66,2306.767,8801.376,245.929,245.929,772.963,288,666.291,2.51,0.998,13.29,1.03,34.234,0.678,0.983,0.984
7.148,21,38999.752,2678.05,9120.849,332.299,332.299,823.21,288,688.119,2.98,0.998,15.633,1.036,43.97,0.871,0.983,0.984
8.206,24,50993.625,3087.474,9302.734,438.103,438.103,920.512,288,729.819,3.593,0.998,18.557,1.042,60.266,1.193,0.983,0.984
9.3,27,72765.813,3560.387,9747.66,644.992,644.992,1070.244,288,775.875,4.528,0.998,22.781,1.051,89.018,1.762,0.983,0.984
1.138,3,1233.923,1341.787,6627.669,7.03,7.03,483.97,288,548.237,1.133,0.998,6.113,1.019,15.386,0.119,0.983,0.985
2.088,6,4703.573,1394.161,6791.84,31.468,31.468,544.379,288,565.069,1.269,0.998,6.844,1.02,0,0.179,0.983,0.985
3.144,9,8376.201,1386.741,7062.707,60.323,60.323,582.822,288,578.932,1.391,0.998,7.516,1.02,12.192,0.241,0.983,0.985
4.161,12,14719.68,1547.453,7737.524,113.755,113.755,637.404,288,605.031,1.662,0.998,8.947,1.023,17.079,0.338,0.983,0.985
5.14,15,21627.544,1924.321,8472.293,175.246,175.246,704.224,288,635.633,2.086,0.998,11.132,1.026,25.021,0.495,0.983,0.985
6.175,18,29761.738,2306.762,8802.391,245.959,245.959,771.867,288,666.069,2.51,0.998,13.276,1.03,34.162,0.676,0.983,0.985
7.148,21,38999.165,2678.054,9121.352,332.288,332.288,822.192,288,687.948,2.98,0.998,15.616,1.036,43.889,0.869,0.983,0.985
8.206,24,50993.827,3087.482,9303.16,437.959,437.959,919.458,288,729.653,3.592,0.998,18.536,1.042,60.168,1.191,0.983,0.985
9.3,27,72766.177,3560.397,9748.537,645.058,645.058,1069.367,288,775.721,4.527,0.998,22.753,1.051,88.912,1.76,0.983,0.985
1.138,3,996.355,1356.919,6639.554,7.868,7.868,467.415,288,546.758,1.126,0.998,6.054,1.019,6.368,0.093,0.983,0.986
2.088,6,4813.768,1394.328,6794.411,31.51,31.51,546.717,288,565.352,1.273,0.998,6.857,1.02,0,0.182,0.983,0.986
3.144,9,8376.288,1386.741,7065.234,60.325,60.325,582.028,288,578.788,1.391,0.998,7.509,1.02,12.158,0.241,0.983,0.986
4.161,12,14719.832,1547.453,7739.491,113.739,113.739,636.538,288,604.871,1.662,0.998,8.939,1.023,17.036,0.337,0.983,0.986
5.14,15,21627.815,1924.323,8473.191,175.244,175.244,703.267,288,635.454,2.086,0.998,11.121,1.026,24.965,0.494,0.983,0.986
6.175,18,29761.832,2306.763,8803.408,245.927,245.927,770.773,288,665.847,2.51,0.998,13.262,1.03,34.089,0.675,0.983,0.986
7.148,21,38998.614,2678.056,9121.856,332.374,332.374,821.176,288,687.778,2.979,0.998,15.599,1.036,43.808,0.867,0.983,0.986
8.206,24,50993.9,3087.489,9303.584,437.983,437.983,918.406,288,729.487,3.592,0.998,18.515,1.042,60.071,1.189,0.983,0.986
9.3,27,72767.386,3560.394,9749.419,644.849,644.849,1068.497,288,775.569,4.526,0.998,22.726,1.051,88.807,1.758,0.983,0.986
1.138,3,1183.285,1372.03,6652.012,8.722,8.722,469.834,288,547.728,1.135,0.998,6.094,1.019,1.951,0.093,0.983,0.987
2.088,6,4965.614,1394.643,6797.031,31.569,31.569,550.141,288,565.798,1.278,0.998,6.878,1.02,0,0.186,0.983,0.987
3.144,9,8376.35,1386.742,7067.76,60.316,60.316,581.235,288,578.643,1.391,0.998,7.501,1.02,12.125,0.24,0.983,0.987
4.161,12,14719.964,1547.454,7741.457,113.743,113.743,635.673,288,604.712,1.662,0.998,8.93,1.023,16.994,0.336,0.983,0.987
5.14,15,21628.162,1924.323,8474.092,175.241,175.241,702.313,288,635.276,2.086,0.998,11.11,1.026,24.91,0.493,0.983,0.987
6.175,18,29762.003,2306.769,8804.429,245.927,245.927,769.683,288,665.627,2.509,0.998,13.249,1.03,34.017,0.673,0.983,0.987
7.148,21,38998.095,2678.059,9122.359,332.36,332.36,820.163,288,687.608,2.979,0.998,15.582,1.036,43.727,0.866,0.983,0.987
8.206,24,50993.95,3087.49,9304.006,437.967,437.967,917.358,288,729.322,3.591,0.998,18.495,1.042,59.973,1.187,0.983,0.987
9.3,27,72767.808,3560.399,9750.286,644.893,644.893,1067.625,288,775.416,4.524,0.998,22.699,1.051,88.702,1.756,0.983,0.987
1.138,3,1959.805,1396.973,6671.847,10.19,10.19,490.344,288,551.998,1.168,0.998,6.27,1.019,0.315,0.116,0.983,0.988
2.088,6,5264.619,1394.86,6799.585,31.618,31.618,557.499,288,566.888,1.287,0.998,6.928,1.02,0,0.196,0.983,0.988
3.144,9,8376.537,1386.742,7070.296,60.321,60.321,580.445,288,578.499,1.391,0.998,7.494,1.02,12.092,0.239,0.983,0.988
4.161,12,14720.029,1547.454,7743.419,113.756,113.756,634.81,288,604.553,1.662,0.998,8.921,1.023,16.952,0.336,0.983,0.988
5.14,15,21628.207,1924.325,8474.985,175.236,175.236,701.36,288,635.097,2.085,0.998,11.098,1.026,24.855,0.492,0.983,0.988
6.175,18,29762.263,2306.783,8805.455,245.947,245.947,768.596,288,665.407,2.509,0.998,13.235,1.03,33.945,0.672,0.983,0.988
7.148,21,38997.645,2678.06,9122.863,332.254,332.254,819.153,288,687.44,2.978,0.998,15.565,1.036,43.646,0.864,0.983,0.988
8.206,24,50993.888,3087.489,9304.425,437.996,437.996,916.312,288,729.157,3.59,0.998,18.474,1.042,59.876,1.185,0.983,0.988
9.3,27,72769.348,3560.397,9751.162,645.094,645.094,1066.762,288,775.266,4.523,0.998,22.673,1.051,88.597,1.754,0.983,0.988
1.138,3,2957.418,1410.309,6683.993,11.002,11.002,519.282,288,556.959,1.207,0.998,6.48,1.019,0,0.15,0.983,0.989
2.088,6,5099.981,1394.67,6801.962,31.58,31.58,552.258,288,566.009,1.282,0.998,6.888,1.02,0,0.19,0.983,0.989
3.144,9,8376.574,1386.743,7072.822,60.328,60.328,579.655,288,578.354,1.391,0.998,7.487,1.02,12.058,0.239,0.983,0.989
4.161,12,14720.139,1547.455,7745.387,113.75,113.75,633.95,288,604.394,1.661,0.998,8.912,1.023,16.91,0.335,0.983,0.989
5.14,15,21628.379,1924.326,8475.882,175.247,175.247,700.41,288,634.919,2.085,0.998,11.087,1.026,24.799,0.491,0.983,0.989
6.175,18,29762.683,2306.8,8806.487,246,246,767.514,288,665.188,2.509,0.998,13.222,1.031,33.874,0.671,0.983,0.989
7.148,21,38997.13,2678.063,9123.366,332.378,332.378,818.145,288,687.271,2.977,0.998,15.548,1.036,43.566,0.863,0.983,0.989
8.206,24,50993.82,3087.489,9304.844,438.039,438.039,915.27,288,728.993,3.589,0.998,18.454,1.042,59.778,1.183,0.983,0.989
9.3,27,72770.044,3560.398,9752.023,644.808,644.808,1065.896,288,775.116,4.522,0.998,22.646,1.051,88.493,1.752,0.983,0.989
1.138,3,4823.118,1407.365,6685.83,10.849,10.849,573.51,288,564.791,1.27,0.998,6.828,1.019,0,0.214,0.983,0.99
2.088,6,5569.745,1394.124,6804.044,31.494,31.494,564.262,288,567.644,1.297,0.998,6.963,1.02,0,0.205,0.983,0.99
3.144,9,8376.674,1386.744,7075.353,60.331,60.331,578.868,288,578.21,1.391,0.998,7.48,1.02,12.025,0.238,0.983,0.99
4.161,12,14720.163,1547.456,7747.35,113.752,113.752,633.091,288,604.236,1.661,0.998,8.903,1.023,16.869,0.334,0.983,0.99
5.14,15,21628.557,1924.329,8476.779,175.264,175.264,699.462,288,634.741,2.085,0.998,11.076,1.026,24.744,0.49,0.983,0.99
6.175,18,29763.279,2306.825,8807.527,245.972,245.972,766.435,288,664.97,2.508,0.998,13.208,1.031,33.802,0.669,0.983,0.99
7.148,21,38996.626,2678.065,9123.868,332.332,332.332,817.141,288,687.103,2.977,0.998,15.531,1.036,43.486,0.861,0.983,0.99
8.206,24,50993.773,3087.487,9305.262,437.955,437.955,914.231,288,728.829,3.588,0.998,18.433,1.042,59.681,1.182,0.983,0.99
9.3,27,72770.943,3560.397,9752.881,644.909,644.909,1065.035,288,774.967,4.521,0.998,22.619,1.051,88.388,1.75,0.983,0.99
1.138,3,7016.835,1359.686,6658.958,8.054,8.054,642.156,288,571.738,1.324,0.998,7.154,1.019,12.605,0.308,0.983,0.991
2.088,6,5854.161,1392.937,6805.737,31.272,31.272,571.484,288,568.573,1.305,0.998,7.007,1.02,0,0.215,0.983,0.991
3.144,9,8376.779,1386.744,7077.885,60.326,60.326,578.082,288,578.066,1.391,0.998,7.473,1.02,11.992,0.237,0.983,0.991
4.161,12,14720.229,1547.456,7749.319,113.755,113.755,632.234,288,604.078,1.661,0.998,8.894,1.023,16.827,0.333,0.983,0.991
5.14,15,21628.923,1924.329,8477.682,175.284,175.284,698.518,288,634.564,2.084,0.998,11.065,1.026,24.689,0.489,0.983,0.991
6.175,18,29764.145,2306.857,8808.577,245.984,245.984,765.36,288,664.754,2.508,0.998,13.195,1.031,33.731,0.668,0.983,0.991
7.148,21,38996.113,2678.067,9124.37,332.266,332.266,816.138,288,686.935,2.976,0.998,15.515,1.036,43.406,0.859,0.983,0.991
8.206,24,50993.729,3087.485,9305.679,437.99,437.99,913.196,288,728.666,3.588,0.998,18.413,1.042,59.585,1.18,0.983,0.991
9.3,27,72771.533,3560.4,9753.732,645.052,645.052,1064.174,288,774.819,4.52,0.998,22.592,1.051,88.284,1.748,0.983,0.991
1.138,3,3856.407,1315.588,6630.296,5.593,5.593,569.738,288,559.297,1.219,0.998,6.579,1.019,31.06,0.232,0.983,0.992
2.088,6,5864.386,1392.826,6808.124,31.251,31.251,570.893,288,568.477,1.305,0.998,7.002,1.02,0,0.215,0.983,0.992
3.144,9,8376.888,1386.745,7080.418,60.333,60.333,577.298,288,577.922,1.391,0.998,7.465,1.02,11.959,0.237,0.983,0.992
4.161,12,14720.416,1547.457,7751.298,113.741,113.741,631.381,288,603.92,1.661,0.998,8.885,1.023,16.785,0.332,0.983,0.992
5.14,15,21628.921,1924.332,8478.574,175.246,175.246,697.574,288,634.386,2.084,0.998,11.053,1.027,24.634,0.488,0.983,0.992
6.175,18,29765.376,2306.902,8809.643,245.96,245.96,764.29,288,664.539,2.508,0.998,13.182,1.031,33.661,0.666,0.983,0.992
7.148,21,38995.579,2678.071,9124.872,332.354,332.354,815.139,288,686.768,2.976,0.998,15.498,1.036,43.326,0.858,0.983,0.992
8.206,24,50993.663,3087.484,9306.095,437.966,437.966,912.163,288,728.504,3.587,0.998,18.392,1.042,59.488,1.178,0.983,0.992
9.3,27,72771.956,3560.407,9754.576,644.947,644.947,1063.315,288,774.671,4.519,0.998,22.565,1.051,88.18,1.746,0.983,0.992
1.138,3,698.127,1331.441,6638.768,6.427,6.427,464.52,288,544.09,1.111,0.998,5.949,1.019,17.263,0.101,0.983,0.993
2.088,6,6027.301,1391.788,6809.987,31.06,31.06,574.566,288,568.864,1.31,0.998,7.021,1.02,0,0.22,0.983,0.993
3.144,9,8376.984,1386.745,7082.951,60.334,60.334,576.515,288,577.778,1.39,0.998,7.458,1.02,11.925,0.236,0.983,0.993
4.161,12,14720.406,1547.457,7753.263,113.761,113.761,630.528,288,603.762,1.661,0.998,8.876,1.023,16.744,0.331,0.983,0.993
5.14,15,21629.021,1924.333,8479.47,175.277,175.277,696.633,288,634.209,2.084,0.998,11.042,1.027,24.579,0.487,0.983,0.993
6.175,18,29767.079,2306.967,8810.731,246.005,246.005,763.226,288,664.327,2.507,0.998,13.169,1.031,33.591,0.665,0.983,0.993
7.148,21,38995.138,2678.071,9125.374,332.275,332.275,814.142,288,686.601,2.975,0.998,15.481,1.036,43.247,0.856,0.983,0.993
8.206,24,50993.67,3087.48,9306.511,438.024,438.024,911.134,288,728.343,3.586,0.998,18.372,1.042,59.392,1.176,0.983,0.993
9.3,27,72772.566,3560.408,9755.417,644.789,644.789,1062.459,288,774.525,4.517,0.998,22.539,1.051,88.076,1.744,0.983,0.993
1.138,3,527.388,1351.214,6653.93,7.516,7.516,447.367,288,542.821,1.106,0.998,5.9,1.019,5.744,0.072,0.983,0.994
2.088,6,6245.951,1390.231,6811.492,30.772,30.772,580.131,288,569.624,1.316,0.998,7.057,1.02,0.311,0.228,0.983,0.994
3.144,9,8377.172,1386.746,7085.491,60.337,60.337,575.735,288,577.634,1.39,0.998,7.451,1.021,11.892,0.235,0.983,0.994
4.161,12,14720.452,1547.458,7755.235,113.762,113.762,629.678,288,603.605,1.66,0.998,8.867,1.023,16.702,0.331,0.983,0.994
5.14,15,21629.276,1924.334,8480.37,175.24,175.24,695.696,288,634.033,2.084,0.998,11.031,1.027,24.525,0.485,0.983,0.994
6.175,18,29769.523,2307.039,8811.853,246.06,246.06,762.17,288,664.117,2.507,0.998,13.156,1.031,33.522,0.664,0.983,0.994
7.148,21,38994.644,2678.074,9125.875,332.336,332.336,813.148,288,686.435,2.974,0.998,15.464,1.036,43.167,0.855,0.983,0.994
