Date,Suburb,Rooms,Type,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
25/02/2017,Rosanna,3,u,S,Miles,11.4,3084,3,1,2,239,,,Banyule,-37.7417,145.061,Eastern Metropolitan,3540,780000
25/02/2017,Rosanna,3,h,SP,Nelson,11.4,3084,3,1,1,355,51,1960,Banyule,-37.7352,145.0713,Eastern Metropolitan,3540,867000
25/02/2017,Seaholme,5,h,PI,RT,12.7,3018,4,3,4,697,,2005,Hobsons Bay,-37.8664,144.8416,Western Metropolitan,852,2000000
25/02/2017,Seddon,3,h,SP,Village,6.6,3011,3,1,0,224,136,1900,Maribyrnong,-37.8067,144.8934,Western Metropolitan,2417,1032000
25/02/2017,South Kingsville,3,u,S,Sweeney,9.1,3015,3,1,2,144,92,1980,Hobsons Bay,-37.8268,144.8675,Western Metropolitan,984,508000
25/02/2017,South Melbourne,3,h,S,Cayzer,2.1,3205,3,1,0,130,,,Port Phillip,-37.8398,144.9493,Southern Metropolitan,5943,1720000
25/02/2017,South Yarra,2,u,S,Beller,3.3,3141,2,2,1,0,92,2002,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887,840000
25/02/2017,South Yarra,2,u,S,Beller,3.3,3141,2,1,1,855,,,Stonnington,-37.8336,144.9882,Southern Metropolitan,14887,635000
25/02/2017,South Yarra,3,h,VB,Jellis,3.3,3141,3,2,3,510,,1900,Stonnington,-37.8418,144.986,Southern Metropolitan,14887,1800000
25/02/2017,South Yarra,3,h,VB,Marshall,3.3,3141,3,2,2,0,172,2005,Stonnington,-37.8433,145.0001,Southern Metropolitan,14887,1400000
25/02/2017,South Yarra,1,u,PI,Marshall,3.3,3141,1,1,0,0,35,1910,Stonnington,-37.8423,144.997,Southern Metropolitan,14887,280000
25/02/2017,South Yarra,2,u,S,Williams,3.3,3141,2,1,1,0,70,1970,Stonnington,-37.837,144.9907,Southern Metropolitan,14887,680500
25/02/2017,Spotswood,3,h,S,McGrath,7.7,3015,3,1,1,435,,,Hobsons Bay,-37.8279,144.873,Western Metropolitan,1223,775000
25/02/2017,Spotswood,4,h,S,Williams,7.7,3015,4,2,5,742,236,2000,Hobsons Bay,-37.8248,144.8707,Western Metropolitan,1223,1161000
25/02/2017,St Kilda,2,u,S,Kay,6.1,3182,2,1,0,0,,,Port Phillip,-37.8735,144.9798,Southern Metropolitan,13240,482300
25/02/2017,St Kilda,3,u,PI,Kay,6.1,3182,3,2,2,0,3,1850,Port Phillip,-37.8584,144.9802,Southern Metropolitan,13240,1600000
25/02/2017,St Kilda,2,u,S,Marshall,6.1,3182,2,1,0,0,108,1920,Port Phillip,-37.8681,144.9894,Southern Metropolitan,13240,902000
25/02/2017,St Kilda,2,h,SP,Marshall,6.1,3182,2,1,1,225,,,Port Phillip,-37.8625,144.9888,Southern Metropolitan,13240,1435000
25/02/2017,St Kilda,1,u,S,RT,6.1,3182,1,1,1,0,,,Port Phillip,-37.8631,144.9749,Southern Metropolitan,13240,452000
25/02/2017,St Kilda,2,u,PI,Whiting,6.1,3182,2,1,1,1235,63,1980,Port Phillip,-37.8645,144.9749,Southern Metropolitan,13240,520000
25/02/2017,Strathmore,3,h,SP,Brad,9.7,3041,3,1,2,697,,,Moonee Valley,-37.7273,144.917,Western Metropolitan,3284,1000000
25/02/2017,Sunshine,3,h,S,Bells,12.6,3020,3,1,1,668,,,Brimbank,-37.7943,144.8319,Western Metropolitan,3755,890000
25/02/2017,Sunshine,3,h,PI,Douglas,12.6,3020,3,2,2,653,650,1992,Brimbank,-37.7815,144.8423,Western Metropolitan,3755,910000
25/02/2017,Sunshine,3,h,S,GL,12.6,3020,3,1,0,426,,,Brimbank,-37.793,144.8283,Western Metropolitan,3755,794000
25/02/2017,Sunshine,3,h,S,YPA,12.6,3020,3,1,2,563,122,1965,Brimbank,-37.7956,144.826,Western Metropolitan,3755,607000
25/02/2017,Sunshine North,3,h,S,Barry,13.3,3020,3,1,1,535,,,Brimbank,-37.757,144.8313,Western Metropolitan,4217,520000
25/02/2017,Sunshine North,4,h,S,Douglas,13.3,3020,4,2,1,570,,,Brimbank,-37.7749,144.8329,Western Metropolitan,4217,705000
25/02/2017,Sunshine West,4,h,S,hockingstuart,13.5,3020,4,2,4,651,178,1975,Brimbank,-37.7914,144.7918,Western Metropolitan,6763,657000
25/02/2017,Sunshine West,3,h,S,Sweeney,13.5,3020,3,1,2,739,,,Brimbank,-37.7921,144.8234,Western Metropolitan,6763,795000
25/02/2017,Surrey Hills,3,h,S,Jellis,11.2,3127,3,1,2,414,,,Whitehorse,-37.8365,145.11,Southern Metropolitan,5457,1135000
25/02/2017,Surrey Hills,4,h,PI,Jellis,11.2,3127,4,3,4,1064,236,1969,Whitehorse,-37.8324,145.1018,Southern Metropolitan,5457,2160000
25/02/2017,Surrey Hills,3,t,S,Noel,11.2,3127,3,1,1,217,101,1970,Whitehorse,-37.8275,145.1032,Southern Metropolitan,5457,865000
25/02/2017,Surrey Hills,2,u,S,Noel,11.2,3127,2,1,1,226,,1980,Whitehorse,-37.8327,145.1019,Southern Metropolitan,5457,899000
25/02/2017,Surrey Hills,3,h,S,Ray,11.2,3127,3,2,2,267,,2000,Whitehorse,-37.8302,145.1046,Southern Metropolitan,5457,1185000
25/02/2017,Templestowe Lower,3,u,S,Barry,13.8,3107,3,1,2,265,,1980,Manningham,-37.7705,145.1152,Eastern Metropolitan,5420,755000
25/02/2017,Thornbury,2,h,S,hockingstuart,6.5,3071,2,1,0,302,97,1915,Darebin,-37.7549,145.0035,Northern Metropolitan,8870,1211000
25/02/2017,Thornbury,3,t,VB,Jellis,6.5,3071,3,2,2,7330,,2011,Darebin,-37.7614,145.0118,Northern Metropolitan,8870,1100000
25/02/2017,Thornbury,3,h,S,Jellis,6.5,3071,3,1,1,253,130,1910,Darebin,-37.7566,144.9965,Northern Metropolitan,8870,1280000
25/02/2017,Thornbury,4,h,SP,Jellis,6.5,3071,4,2,0,387,152,1900,Darebin,-37.7569,145.0041,Northern Metropolitan,8870,1478000
25/02/2017,Thornbury,3,h,SP,McGrath,6.5,3071,3,2,2,349,,,Darebin,-37.7584,145.0115,Northern Metropolitan,8870,1280000
25/02/2017,Thornbury,3,h,S,McGrath,6.5,3071,3,2,2,611,212,1930,Darebin,-37.7575,144.9968,Northern Metropolitan,8870,1913000
25/02/2017,Thornbury,2,u,S,Woodards,6.5,3071,2,1,1,909,,,Darebin,-37.7633,145.0103,Northern Metropolitan,8870,466000
25/02/2017,Toorak,2,t,PI,Abercromby's,4.6,3142,2,2,3,457,,,Stonnington,-37.8464,145.0142,Southern Metropolitan,7217,2100000
25/02/2017,Toorak,2,h,S,Kay,4.6,3142,2,2,0,218,,,Stonnington,-37.847,145.0064,Southern Metropolitan,7217,1900000
25/02/2017,Toorak,2,h,S,Marshall,4.6,3142,2,2,2,334,,,Stonnington,-37.8361,145.023,Southern Metropolitan,7217,3260000
25/02/2017,Toorak,2,u,S,Prowse,4.6,3142,2,1,1,0,83,1960,Stonnington,-37.8416,145.0313,Southern Metropolitan,7217,690000
25/02/2017,Viewbank,3,h,S,Miles,13.8,3084,3,2,2,769,,,Banyule,-37.7298,145.0947,Eastern Metropolitan,2698,915000
25/02/2017,Watsonia,3,h,PI,Darren,14.9,3087,3,1,2,650,,,Banyule,-37.711,145.0854,Northern Metropolitan,2329,632000
25/02/2017,West Footscray,3,h,S,Biggin,8.2,3012,3,2,2,520,,,Maribyrnong,-37.7991,144.8768,Western Metropolitan,5058,1028000
25/02/2017,West Footscray,3,h,S,Sweeney,8.2,3012,3,1,4,1000,85,1930,Maribyrnong,-37.7936,144.8639,Western Metropolitan,5058,1575000
25/02/2017,West Footscray,2,h,S,Sweeney,8.2,3012,2,1,2,626,,,Maribyrnong,-37.8067,144.8707,Western Metropolitan,5058,326500
25/02/2017,West Footscray,1,u,SP,Sweeney,8.2,3012,1,1,1,628,44,1970,Maribyrnong,-37.7993,144.8794,Western Metropolitan,5058,288000
25/02/2017,West Melbourne,3,t,S,Jellis,1.9,3003,3,3,1,801,122,2008,Melbourne,-37.8067,144.9435,Northern Metropolitan,2230,1120000
25/02/2017,Williamstown,4,h,S,Greg,8,3016,4,2,2,265,197,2010,Hobsons Bay,-37.8656,144.9039,Western Metropolitan,6380,1630000
25/02/2017,Williamstown,2,h,SP,Raine,8,3016,2,1,0,297,,,Hobsons Bay,-37.8645,144.8977,Western Metropolitan,6380,1337500
25/02/2017,Williamstown,2,h,S,RT,8,3016,2,1,2,183,,,Hobsons Bay,-37.8555,144.8952,Western Metropolitan,6380,811000
25/02/2017,Williamstown,3,t,S,Sweeney,8,3016,3,2,1,151,148,,Hobsons Bay,-37.8666,144.9058,Western Metropolitan,6380,965000
25/02/2017,Williamstown,3,h,S,Williams,8,3016,3,2,2,204,,,Hobsons Bay,-37.8551,144.8959,Western Metropolitan,6380,1262000
25/02/2017,Williamstown,3,h,S,Williams,8,3016,3,1,0,249,85,1910,Hobsons Bay,-37.86,144.895,Western Metropolitan,6380,1210000
25/02/2017,Williamstown,2,u,SP,Williams,8,3016,2,1,1,0,65,1980,Hobsons Bay,-37.8586,144.8937,Western Metropolitan,6380,412000
25/02/2017,Windsor,2,h,PI,Marshall,5.1,3181,2,1,0,140,,,Port Phillip,-37.8547,144.9959,Southern Metropolitan,4380,1325000
25/02/2017,Yallambie,3,h,S,Barry,15,3085,3,2,2,555,,1978,Banyule,-37.7214,145.1034,Northern Metropolitan,1369,720000
25/02/2017,Yarraville,2,h,S,Jas,7,3013,2,1,0,128,80,1920,Maribyrnong,-37.8179,144.8908,Western Metropolitan,6543,767000
25/02/2017,Yarraville,2,h,S,Sweeney,7,3013,2,1,3,486,,,Maribyrnong,-37.8214,144.8796,Western Metropolitan,6543,951000
25/02/2017,Yarraville,4,h,S,Village,7,3013,4,2,2,431,,,Maribyrnong,-37.8186,144.8764,Western Metropolitan,6543,1028000
25/02/2017,Yarraville,2,h,S,Village,7,3013,2,1,0,261,,,Maribyrnong,-37.8209,144.8896,Western Metropolitan,6543,740000
25/02/2017,Yarraville,3,h,S,Village,7,3013,3,2,2,542,211,2016,Maribyrnong,-37.811,144.8844,Western Metropolitan,6543,1450000
25/02/2017,Yarraville,3,h,SP,Village,7,3013,3,3,2,386,172,1940,Maribyrnong,-37.816,144.8936,Western Metropolitan,6543,1430000
25/02/2017,Yarraville,3,h,SP,Village,7,3013,3,1,2,229,128,1910,Maribyrnong,-37.8172,144.8919,Western Metropolitan,6543,1275000
11/02/2017,Aberfeldie,3,u,S,Nelson,9.1,3040,3,2,1,309,,2007,Moonee Valley,-37.7642,144.895,Western Metropolitan,1543,1160000
11/02/2017,Aberfeldie,4,h,PI,Nelson,9.1,3040,4,2,2,578,35,2010,Moonee Valley,-37.7614,144.8953,Western Metropolitan,1543,1150000
11/02/2017,Airport West,3,u,S,Nelson,13.5,3042,3,1,1,265,130,1993,Moonee Valley,-37.7302,144.8855,Western Metropolitan,3464,752000
11/02/2017,Albion,2,t,PI,FN,13.9,3020,2,1,1,74,,1970,Brimbank,-37.7836,144.8256,Western Metropolitan,2185,300000
11/02/2017,Altona,2,u,SP,Greg,13.8,3018,2,1,1,0,65,1965,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301,391000
11/02/2017,Altona,3,t,S,hockingstuart,13.8,3018,3,2,2,197,152,,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301,705000
11/02/2017,Altona,2,u,SP,hockingstuart,13.8,3018,2,1,1,0,,,Hobsons Bay,-37.8659,144.831,Western Metropolitan,5301,440000
11/02/2017,Altona,4,h,S,hockingstuart,13.8,3018,4,1,2,745,130,1950,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301,845000
11/02/2017,Ascot Vale,3,h,S,Nelson,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.7725,144.9146,Western Metropolitan,6567,1440000
11/02/2017,Avondale Heights,2,t,S,Barry,10.5,3034,2,1,1,136,,2012,Moonee Valley,-37.7623,144.8613,Western Metropolitan,4502,585000
11/02/2017,Bentleigh,3,h,S,McGrath,13,3204,3,2,2,613,,1950,Glen Eira,-37.929,145.0464,Southern Metropolitan,6795,1470000
11/02/2017,Brighton,2,u,PI,Greg,11.2,3186,2,2,2,0,,,Bayside,-37.9012,144.9878,Southern Metropolitan,10579,1300000
11/02/2017,Brighton East,3,u,S,Buxton,10.7,3187,3,2,2,304,34,1990,Bayside,-37.9308,145.0316,Southern Metropolitan,6938,880000
11/02/2017,Brighton East,4,h,S,Nick,10.7,3187,4,1,1,1000,203,1960,Bayside,-37.931,145.0163,Southern Metropolitan,6938,1920000
11/02/2017,Brunswick,2,h,S,Jellis,5.2,3056,2,1,1,385,,1925,Moreland,-37.7631,144.9534,Northern Metropolitan,11918,1260000
11/02/2017,Brunswick,2,h,S,Nelson,5.2,3056,2,1,1,147,,,Moreland,-37.7702,144.9692,Northern Metropolitan,11918,1105000
11/02/2017,Brunswick,3,t,S,Nelson,5.2,3056,3,2,2,327,110,2007,Moreland,-37.7636,144.9559,Northern Metropolitan,11918,955000
11/02/2017,Brunswick,1,t,S,Nelson,5.2,3056,1,1,0,0,,,Moreland,-37.7717,144.9679,Northern Metropolitan,11918,895000
11/02/2017,Brunswick,3,h,PI,Rendina,5.2,3056,3,2,3,177,,,Moreland,-37.7609,144.9677,Northern Metropolitan,11918,810000
11/02/2017,Brunswick East,2,u,PI,Nelson,4.5,3057,2,1,2,1188,,2012,Moreland,-37.7769,144.9706,Northern Metropolitan,5533,570000
11/02/2017,Brunswick West,2,u,SP,Nelson,5.9,3055,2,1,1,0,70,2013,Moreland,-37.7582,144.94,Northern Metropolitan,7082,400500
11/02/2017,Brunswick West,3,t,S,Nelson,5.9,3055,3,2,2,262,155,2010,Moreland,-37.7519,144.9324,Northern Metropolitan,7082,797500
11/02/2017,Bulleen,3,u,S,Barry,11.8,3105,3,1,2,306,100,1985,Manningham,-37.7792,145.0903,Eastern Metropolitan,4480,787000
11/02/2017,Burwood,3,h,S,Buxton,11.7,3125,3,1,2,706,,,Whitehorse,-37.8509,145.1161,Southern Metropolitan,5678,1468000
11/02/2017,Canterbury,4,h,PI,Marshall,9,3126,4,1,1,858,,,Boroondara,-37.8183,145.0667,Southern Metropolitan,3265,3800000
11/02/2017,Carnegie,2,u,S,Ray,11.4,3163,2,1,1,0,56,1970,Glen Eira,-37.8881,145.0558,Southern Metropolitan,7822,465000
11/02/2017,Chadstone,4,t,S,Buxton,13.6,3148,4,3,2,209,160,2016,Monash,-37.8805,145.105,Southern Metropolitan,3582,1042500
11/02/2017,Collingwood,2,h,S,Jellis,1.6,3066,2,2,1,0,153,1920,Yarra,-37.8042,144.9845,Northern Metropolitan,4553,1230000
11/02/2017,Elwood,3,h,S,Buxton,7.7,3184,3,2,1,116,119,1996,Port Phillip,-37.8789,144.9836,Southern Metropolitan,8989,1238000
11/02/2017,Elwood,2,u,S,Gary,7.7,3184,2,1,1,626,,,Port Phillip,-37.8791,144.9923,Southern Metropolitan,8989,640000
11/02/2017,Essendon,3,h,S,Frank,8,3040,3,1,2,226,,2000,Moonee Valley,-37.7393,144.8931,Western Metropolitan,9264,897000
11/02/2017,Essendon,4,h,S,Nelson,8,3040,4,2,1,554,193,1940,Moonee Valley,-37.7508,144.8937,Western Metropolitan,9264,1402000
11/02/2017,Fairfield,2,u,S,Jellis,5.8,3078,2,1,1,116,,1985,Darebin,-37.7818,145.0161,Northern Metropolitan,2970,730000
11/02/2017,Footscray,2,h,PI,Burnham,6.4,3011,2,1,2,657,92,1940,Maribyrnong,-37.7909,144.8884,Western Metropolitan,7570,950000
11/02/2017,Footscray,3,u,S,Jellis,6.4,3011,3,2,1,8680,,,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570,674000
11/02/2017,Gardenvale,3,h,PI,Nick,9.8,3185,3,2,2,236,193,2004,Glen Eira,-37.8982,145.0121,Southern Metropolitan,534,1250000
11/02/2017,Hadfield,4,h,S,Brad,12.1,3046,4,2,2,763,,,Moreland,-37.7123,144.9426,Northern Metropolitan,2606,918000
11/02/2017,Hampton,4,h,PI,Hodges,13.7,3188,4,2,3,685,,,Bayside,-37.9412,145.0021,Southern Metropolitan,5454,1875000
11/02/2017,Heidelberg Heights,3,t,S,Nelson,10.5,3081,3,2,2,250,125,2012,Banyule,-37.7449,145.0523,Eastern Metropolitan,2947,706750
11/02/2017,Heidelberg West,3,h,S,Barry,9.4,3081,3,1,0,649,,,Banyule,-37.7386,145.0441,Eastern Metropolitan,2674,808000
11/02/2017,Heidelberg West,3,h,S,Barry,9.4,3081,3,1,0,589,,,Banyule,-37.7356,145.0448,Eastern Metropolitan,2674,652000
11/02/2017,Ivanhoe,3,h,S,Ray,7.9,3079,3,1,1,687,110,1975,Banyule,-37.7634,145.0361,Eastern Metropolitan,5549,1220000
11/02/2017,Keilor East,3,h,S,Moonee,12.8,3033,3,1,1,564,,,Moonee Valley,-37.7445,144.8511,Western Metropolitan,5629,695000
11/02/2017,Keilor Park,4,h,S,Barry,14.5,3042,4,2,1,697,,,Brimbank,-37.7216,144.8605,Western Metropolitan,1119,843000
11/02/2017,Kensington,2,u,SP,Pagan,4.2,3031,2,1,1,3957,81,2010,Melbourne,-37.7974,144.9261,Northern Metropolitan,5263,515000
11/02/2017,Kew,3,h,S,Caine,5.6,3101,3,2,2,289,,,Boroondara,-37.8048,145.0303,Southern Metropolitan,10331,1668000
11/02/2017,Kingsbury,5,h,SP,Ray,12.4,3083,5,2,2,544,,2000,Darebin,-37.7147,145.0296,Northern Metropolitan,1414,1000000
11/02/2017,Maidstone,2,u,SP,Biggin,9.2,3012,2,1,1,0,70,2009,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873,335000
11/02/2017,Maribyrnong,3,t,S,Greg,8.7,3032,3,2,2,225,,,Maribyrnong,-37.7867,144.8906,Western Metropolitan,4918,1011000
11/02/2017,Moonee Ponds,3,h,S,Jellis,6.9,3039,3,2,1,253,,,Moonee Valley,-37.7708,144.9234,Western Metropolitan,6232,1260000
11/02/2017,Moonee Ponds,2,h,S,Nelson,6.9,3039,2,1,1,301,80,1920,Moonee Valley,-37.7695,144.9092,Western Metropolitan,6232,860000
11/02/2017,Moorabbin,4,h,S,Buxton,14.6,3189,4,3,2,272,188,2000,Kingston,-37.9443,145.0444,Southern Metropolitan,2555,1016000
11/02/2017,Newport,2,h,S,Greg,8.4,3015,2,1,1,264,,,Hobsons Bay,-37.8469,144.8872,Western Metropolitan,5498,910000
11/02/2017,Niddrie,3,h,S,Brad,11.2,3042,3,1,1,716,139,1950,Moonee Valley,-37.7368,144.8856,Western Metropolitan,2291,991000
11/02/2017,North Melbourne,3,t,S,Jellis,2.3,3051,3,2,2,67,,2005,Melbourne,-37.804,144.9441,Northern Metropolitan,6821,1300000
11/02/2017,Northcote,3,h,S,Nelson,5.5,3070,3,2,1,379,,,Darebin,-37.7741,145.0109,Northern Metropolitan,11364,1300000
11/02/2017,Oak Park,3,t,S,Brad,11.5,3046,3,2,2,272,138,2012,Moreland,-37.7182,144.9244,Northern Metropolitan,2651,770000
11/02/2017,Oakleigh,3,h,S,Ray,14,3166,3,1,2,602,107,1950,Monash,-37.8923,145.1013,Southern Metropolitan,3224,1045000
11/02/2017,Oakleigh South,5,h,S,Ray,14.7,3167,5,2,2,558,239,1987,Kingston,-37.9366,145.0954,South-Eastern Metropolitan,3692,900000
11/02/2017,Parkville,1,u,SP,Woodards,2.6,3052,1,1,1,2469,,,Melbourne,-37.7827,144.9575,Northern Metropolitan,2309,395000
11/02/2017,Pascoe Vale,3,h,S,Brad,9.9,3044,3,1,1,470,,,Moreland,-37.7315,144.9399,Northern Metropolitan,7485,810000
11/02/2017,Reservoir,2,h,S,Nelson,11.2,3073,2,1,2,229,92,1970,Darebin,-37.71,145.0082,Northern Metropolitan,21650,555000
11/02/2017,Reservoir,2,t,S,Nelson,11.2,3073,2,1,1,0,72,2016,Darebin,-37.7091,145.0255,Northern Metropolitan,21650,350000
11/02/2017,Reservoir,3,h,PI,Ray,11.2,3073,3,2,2,215,146,2003,Darebin,-37.7257,145.0243,Northern Metropolitan,21650,540000
11/02/2017,Richmond,2,u,PI,Biggin,2.6,3121,2,1,1,0,66,2000,Yarra,-37.8173,144.9965,Northern Metropolitan,14949,450000
11/02/2017,Rosanna,3,h,S,Barry,11.4,3084,3,1,2,627,154,1970,Banyule,-37.7367,145.0797,Eastern Metropolitan,3540,780000
11/02/2017,South Melbourne,2,h,SP,Cayzer,2.1,3205,2,1,0,115,76,1900,Port Phillip,-37.8345,144.9685,Southern Metropolitan,5943,930000
11/02/2017,South Yarra,1,u,PI,hockingstuart,3.3,3141,1,1,0,0,,,Stonnington,-37.8332,144.9901,Southern Metropolitan,14887,450000
11/02/2017,Southbank,1,u,S,Greg,1.2,3006,1,1,0,760,70,2007,Melbourne,-37.8228,144.9661,Southern Metropolitan,8400,455000
11/02/2017,St Kilda,1,u,SP,Buxton,6.1,3182,1,1,1,0,,,Port Phillip,-37.8605,144.9834,Southern Metropolitan,13240,475000
11/02/2017,St Kilda,2,u,VB,Buxton,6.1,3182,2,1,1,0,73,2000,Port Phillip,-37.859,144.9767,Southern Metropolitan,13240,390000
11/02/2017,St Kilda,1,u,VB,Buxton,6.1,3182,1,1,1,0,57,2001,Port Phillip,-37.8668,144.9801,Southern Metropolitan,13240,500000
11/02/2017,Strathmore,4,h,S,Considine,9.7,3041,4,2,3,0,297,1995,Moonee Valley,-37.7354,144.9128,Western Metropolitan,3284,1635000
11/02/2017,Strathmore,3,h,S,Nelson,9.7,3041,3,1,2,650,143,1930,Moonee Valley,-37.7436,144.9308,Western Metropolitan,3284,1194000
11/02/2017,Surrey Hills,3,u,S,Fletchers,11.2,3127,3,1,2,217,110,1970,Whitehorse,-37.8287,145.1014,Southern Metropolitan,5457,880000
11/02/2017,Thornbury,3,h,S,Nelson,6.5,3071,3,1,3,705,,,Darebin,-37.7611,145.0142,Northern Metropolitan,8870,1430000
11/02/2017,Thornbury,2,u,S,Nelson,6.5,3071,2,1,1,724,72,1975,Darebin,-37.7564,145.0026,Northern Metropolitan,8870,525500
11/02/2017,West Footscray,3,h,S,Biggin,8.2,3012,3,1,1,412,162,1980,Maribyrnong,-37.7941,144.881,Western Metropolitan,5058,910000
11/02/2017,West Footscray,1,u,S,Sweeney,8.2,3012,1,1,1,0,99,,Maribyrnong,-37.8067,144.8678,Western Metropolitan,5058,241000
11/02/2017,Windsor,1,u,S,Marshall,5.1,3181,1,1,1,0,46,1974,Stonnington,-37.8568,145.0004,Southern Metropolitan,4380,452000
11/02/2017,Yallambie,3,h,S,Barry,15,3085,3,2,1,536,154,1975,Banyule,-37.7233,145.1045,Northern Metropolitan,1369,753000
11/02/2017,Yarraville,1,u,SP,hockingstuart,7,3013,1,1,2,0,83,2004,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,510000
11/02/2017,Yarraville,3,h,S,Jas,7,3013,3,1,2,289,,,Maribyrnong,-37.8143,144.8865,Western Metropolitan,6543,1035000
11/02/2017,Yarraville,2,u,PI,Jas,7,3013,2,1,1,0,65,1960,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543,381000
10/12/2016,Aberfeldie,4,h,S,Nelson,9.1,3040,4,4,4,670,375,2010,Moonee Valley,-37.7637,144.8931,Western Metropolitan,1543,3900000
10/12/2016,Airport West,3,h,S,Nelson,13.5,3042,3,1,1,0,105,1950,Moonee Valley,-37.7217,144.8783,Western Metropolitan,3464,805000
10/12/2016,Albert Park,3,h,S,Cayzer,3.3,3206,3,2,1,177,181,1880,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280,2615000
10/12/2016,Albert Park,2,h,PI,Greg,3.3,3206,2,1,0,240,,,Port Phillip,-37.8379,144.9539,Southern Metropolitan,3280,1810000
10/12/2016,Albert Park,5,h,S,Greg,3.3,3206,5,2,1,237,,,Port Phillip,-37.8436,144.9557,Southern Metropolitan,3280,2100000
10/12/2016,Albert Park,3,h,S,hockingstuart,3.3,3206,3,1,0,129,,,Port Phillip,-37.8422,144.949,Southern Metropolitan,3280,1300000
10/12/2016,Albion,3,h,S,Sweeney,13.9,3020,3,1,1,706,,,Brimbank,-37.7801,144.8229,Western Metropolitan,2185,720000
10/12/2016,Altona,3,u,S,Jas,13.8,3018,3,2,2,230,,,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301,605000
10/12/2016,Altona North,3,h,VB,Jas,11.1,3025,3,1,3,554,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,700000
10/12/2016,Armadale,1,u,PI,hockingstuart,6.3,3143,1,1,1,0,,,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836,400000
10/12/2016,Armadale,2,u,S,hockingstuart,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836,592500
10/12/2016,Armadale,2,h,S,Marshall,6.3,3143,2,2,2,0,,,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836,1780000
10/12/2016,Ascot Vale,2,h,S,Nelson,5.9,3032,2,1,1,170,,,Moonee Valley,-37.7732,144.9206,Western Metropolitan,6567,965000
10/12/2016,Ascot Vale,4,h,SP,Raine,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.7766,144.9143,Western Metropolitan,6567,890000
10/12/2016,Ascot Vale,3,h,S,Walshe,5.9,3032,3,2,2,229,,2011,Moonee Valley,-37.7778,144.9065,Western Metropolitan,6567,960000
10/12/2016,Ashburton,3,h,S,hockingstuart,11,3147,3,1,2,806,101,1950,Boroondara,-37.8695,145.084,Southern Metropolitan,3052,1710000
10/12/2016,Ashburton,3,h,S,Jellis,11,3147,3,1,3,780,152,1940,Boroondara,-37.8599,145.0815,Southern Metropolitan,3052,1655000
10/12/2016,Ashwood,4,h,VB,Tim,12.2,3147,3,2,2,803,152,1970,Monash,-37.8621,145.1126,Southern Metropolitan,2894,1100000
10/12/2016,Avondale Heights,4,h,S,Moonee,10.5,3034,4,3,3,761,281,1970,Moonee Valley,-37.7524,144.8714,Western Metropolitan,4502,950000
10/12/2016,Avondale Heights,4,h,PI,Nelson,10.5,3034,4,3,3,1801,,,Moonee Valley,-37.7532,144.8766,Western Metropolitan,4502,1600000
10/12/2016,Balwyn,4,h,PI,Ascend,9.7,3103,4,3,2,453,308,2016,Boroondara,-37.8044,145.1006,Southern Metropolitan,5682,1750000
10/12/2016,Balwyn,2,t,S,Christopher,9.7,3103,2,1,1,121,100,1960,Boroondara,-37.8112,145.0881,Southern Metropolitan,5682,760000
10/12/2016,Balwyn,3,t,S,Jellis,9.7,3103,3,2,2,219,164,2003,Boroondara,-37.8125,145.0849,Southern Metropolitan,5682,1367000
10/12/2016,Balwyn,3,h,S,Kay,9.7,3103,3,1,2,281,150,1995,Boroondara,-37.8013,145.0652,Southern Metropolitan,5682,905000
10/12/2016,Balwyn,4,h,S,Kay,9.7,3103,4,3,4,1148,,,Boroondara,-37.8088,145.0991,Southern Metropolitan,5682,3180000
10/12/2016,Balwyn,5,h,SP,Marshall,9.7,3103,5,3,2,678,,,Boroondara,-37.8063,145.0705,Southern Metropolitan,5682,3600000
10/12/2016,Balwyn,5,h,S,Marshall,9.7,3103,5,3,2,642,,1930,Boroondara,-37.8096,145.0735,Southern Metropolitan,5682,2550000
10/12/2016,Balwyn North,4,h,VB,Fletchers/One,9.2,3104,4,2,4,587,165,1960,Boroondara,-37.7841,145.0953,Southern Metropolitan,7809,1800000
10/12/2016,Balwyn North,2,t,S,hockingstuart,9.2,3104,2,2,2,204,,,Boroondara,-37.8008,145.104,Southern Metropolitan,7809,860000
